customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,has_children,year_first_transaction,distinct_stores_visited,number_complaints,typical_hour,time_of_day,hour_sin,hour_cos,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,latitude,longitude,total_trips,total_items_bought,average_basket_size,max_basket_size,min_basket_size,unique_products_bought
23370,Edna Cronin,female,29,Unknown,2,0,2,1,2016,2,2,11,Morning,0.258819045102521,-0.9659258262890682,96,0.7001379005268539,12833.0,117.0,145.0,191.0,0.0,191.0,191.0,494.0,394.0,203.0,38.74767199821507,-9.157082091328968,1,15,15.0,15,15,15
23371,Adam Simpson,male,28,Msc,1,2,3,1,2026,4,1,15,Afternoon,-0.7071067811865471,-0.7071067811865479,108,0.1298639103869666,4976.0,2160.0,49.0,133.0,2860.0,144.0,409.0,258.0,1444.0,405.0,38.74439323354674,-9.178520661131282,1,9,9.0,9,9,9
23373,Pete Burton,male,53,Unknown,0,3,3,1,2015,4,0,17,Afternoon,-0.9659258262890683,-0.25881904510252063,51,1.0,12852.0,303.0,787.0,103.0,192.0,445.0,590.0,180.0,539.0,344.0,38.75972936906573,-9.13095422176986,1,12,12.0,12,12,12
23374,Denise Sword,female,50,Unknown,1,1,2,1,2012,3,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,48,0.3752582314117538,11176.0,572.0,972.0,275.0,228.0,18.0,111.0,134.0,476.0,82.0,38.76653746643696,-9.148349052761017,1,8,8.0,8,8,8
23375,John Woods,male,39,Phd,1,1,2,1,2016,2,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,90,0.1603110236240507,9557.0,1989.0,47.0,60.0,1794.0,202.0,513.0,322.0,306.0,240.0,38.73904945008542,-9.137894971945457,8,78,9.75,15,5,60
23376,Elmo Sachs,male,79,Unknown,0,0,0,0,2015,2,0,23,Evening,-0.25881904510252157,0.9659258262890681,21,0.3600822721971996,2389.0,534.0,856.0,491.0,7711.0,1781.0,723.0,1025.0,408.0,146.0,38.76858990755563,-9.16165307572438,3,36,12.0,15,10,33
23377,Ruth Dory,female,78,Unknown,1,1,2,1,2021,6,1,10,Morning,0.49999999999999994,-0.8660254037844387,32,1.0,13405.0,997.0,930.0,308.0,506.0,99.0,210.0,107.0,729.0,19.0,38.73402464629497,-9.184046747950497,1,9,9.0,9,9,9
23378,Gloria Dillahunt,female,76,Unknown,1,1,2,1,2015,4,0,9,Morning,0.7071067811865476,-0.7071067811865475,263,0.3703415030571268,22533.0,417.0,641.0,833.0,4082.0,412.0,386.0,578.0,968.0,65.0,38.8033643999605,-9.121083760882298,2,18,9.0,9,9,17
23379,Wendy Campbell,female,26,Unknown,1,0,1,1,2018,4,2,15,Afternoon,-0.7071067811865471,-0.7071067811865479,194,0.1877070209752434,7904.0,222.0,706.0,204.0,819.0,177.0,281.0,629.0,242.0,251.0,38.73803571301693,-9.132560594126044,1,14,14.0,14,14,14
23380,Daniel Paul,male,38,Unknown,0,0,0,0,2012,5,5,14,Afternoon,-0.4999999999999997,-0.8660254037844388,39,0.8299807333442488,14987.0,1004.0,567.0,169.0,378.0,195.0,83.0,196.0,306.0,314.0,38.73119557455885,-9.195642475534225,3,28,9.33,12,5,26
23381,Kristine Mcdonald,female,55,Phd,1,1,2,1,2020,2,0,8,Morning,0.8660254037844387,-0.4999999999999998,143,0.1454885323932989,31150.0,435.0,566.0,749.0,1003.0,133.0,253.0,79.0,570.0,414.0,38.74551599638361,-9.162276268231809,4,42,10.5,15,4,36
23382,Martha Bell,female,56,Phd,1,2,3,1,2015,1,0,16,Afternoon,-0.8660254037844385,-0.5000000000000004,5,0.08514942743324949,9093.0,1824.0,39.0,86.0,880.0,184.0,319.0,352.0,643.0,162.0,38.74378353379748,-9.151581594909128,5,56,11.2,17,4,43
23383,Angel Frank,male,28,Unknown,1,0,1,1,2026,5,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,53,0.5236594149783507,10636.0,321.0,912.0,362.0,8.0,95.0,181.0,114.0,385.0,161.0,38.7539804511679,-9.120770344752737,3,17,5.67,10,3,16
23384,Allan Cota,male,83,Unknown,0,1,1,1,2016,1,0,23,Evening,-0.25881904510252157,0.9659258262890681,127,0.09048843798447492,9601.0,60.0,942.0,1058.0,4801.0,1319.0,363.0,707.0,7.0,246.0,38.7525671993975,-9.180725904513372,2,19,9.5,10,9,19
23388,Anna Gonzalez,female,73,Msc,0,1,1,1,2016,1,0,6,Morning,1.0,6.123233995736766e-17,105,0.08081459321529783,10405.0,407.0,454.0,412.0,218.0,0.0,175.0,290.0,996.0,259.0,38.73938327135434,-9.168165435981,8,75,9.38,15,2,62
23389,Elinor Neal,female,82,Bsc,1,1,2,1,2013,6,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,190,0.1933152384626954,9635.0,1541.0,19.0,285.0,275.0,101.0,696.0,171.0,2670.0,374.0,38.74652541452587,-9.186306112421324,4,48,12.0,17,8,41
23390,Sarah Arias,female,80,Unknown,0,0,0,0,2013,2,1,18,Evening,-1.0,-1.8369701987210297e-16,45,0.2932299384254473,6695.0,21.0,860.0,485.0,12289.0,1877.0,679.0,0.0,322.0,455.0,38.75239666407192,-9.197006688403004,2,14,7.0,11,3,14
23391,Norma Rose,female,72,Unknown,1,0,1,1,2008,2,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,54,0.6631162423740063,12962.0,516.0,1160.0,244.0,0.0,191.0,148.0,144.0,490.0,139.0,38.73330212026747,-9.192680726477809,3,23,7.67,10,3,22
23392,Lori Strand,female,26,Unknown,0,0,0,0,2021,2,0,23,Evening,-0.25881904510252157,0.9659258262890681,33,0.29940287952282246,5093.0,181.0,156.0,578.0,1782.0,211.0,459.0,1007.0,54.0,150.0,38.70272172960191,-9.156890888184458,3,16,5.33,8,4,15
23393,Tina Thompson,female,27,Phd,0,1,1,1,2021,1,1,8,Morning,0.8660254037844387,-0.4999999999999998,147,0.2014030592020114,14777.0,603.0,572.0,471.0,480.0,128.0,288.0,95.0,512.0,566.0,38.731983269433904,-9.163127431428377,3,27,9.0,12,4,27
23394,Jennifer Bottone,female,79,Msc,2,1,3,1,2014,5,0,11,Morning,0.258819045102521,-0.9659258262890682,183,0.1163063641212412,9111.0,1708.0,179.0,134.0,1627.0,170.0,813.0,59.0,2463.0,614.0,38.74121724008243,-9.101490498106095,14,131,9.36,16,2,97
23395,Rosetta Goeltz,female,58,Msc,1,1,2,1,2017,4,0,10,Morning,0.49999999999999994,-0.8660254037844387,173,0.1426374830471185,7592.0,1503.0,220.0,131.0,958.0,172.0,671.0,150.0,1219.0,866.0,38.74061634603198,-9.0787247795754,5,61,12.2,16,9,55
23396,Jose Samson,male,40,Unknown,1,0,1,1,2020,5,0,8,Morning,0.8660254037844387,-0.4999999999999998,27,0.1934257277888289,3340.0,433.0,697.0,42.0,190.0,287.0,156.0,112.0,118.0,286.0,38.743102403794325,-9.189968482716418,1,7,7.0,7,7,7
23397,Antonio Williams,male,80,Unknown,1,0,1,1,2007,6,2,13,Afternoon,-0.2588190451025208,-0.9659258262890683,30,0.66857398362798,14952.0,1273.0,511.0,460.0,1053.0,192.0,422.0,764.0,358.0,400.0,38.75060899046908,-9.18823796639385,3,30,10.0,14,7,30
23398,Luke Garcia,male,50,Unknown,0,0,0,0,2015,5,1,23,Evening,-0.25881904510252157,0.9659258262890681,26,0.8342728755700183,11924.0,862.0,1118.0,369.0,2599.0,80.0,246.0,67.0,663.0,390.0,38.77407817876539,-9.150775410065409,1,15,15.0,15,15,15
23399,Marie Towns,female,80,Unknown,0,0,0,0,2021,5,0,10,Morning,0.49999999999999994,-0.8660254037844387,47,0.9572776151158056,3644.0,594.0,584.0,496.0,625.0,37.0,137.0,117.0,346.0,528.0,38.78654201086105,-9.185425407778435,1,2,2.0,2,2,2
23400,Larry Vanhorn,male,73,Bsc,1,1,2,1,2012,2,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,111,0.1264648733882793,5496.0,2178.0,54.0,91.0,2499.0,202.0,382.0,542.0,7.0,168.0,38.77283037919818,-9.196011760264248,2,6,3.0,4,2,5
23401,Lory Vega,female,71,Unknown,1,0,1,1,2021,6,0,15,Afternoon,-0.7071067811865471,-0.7071067811865479,188,0.44279203242540366,17428.0,180.0,950.0,161.0,2394.0,186.0,454.0,756.0,511.0,564.0,38.74055694546993,-9.144196291182071,3,21,7.0,9,4,17
23402,Jamie Rossetti,female,81,Unknown,0,0,0,0,2021,6,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,57,0.7613525551521854,16882.0,293.0,698.0,274.0,320.0,220.0,123.0,187.0,244.0,100.0,38.75703345523685,-9.179162106096689,4,44,11.0,16,6,39
23404,Doris Burke,female,73,Phd,1,1,2,1,2013,4,0,11,Morning,0.258819045102521,-0.9659258262890682,151,0.3668098101850319,18677.0,1856.0,78.0,103.0,400.0,245.0,779.0,246.0,1985.0,434.0,38.79169487264847,-9.090485350783904,7,80,11.43,16,6,60
23405,Rose Flores,female,78,Phd,0,1,1,1,2012,4,1,12,Afternoon,1.2246467991473532e-16,-1.0,172,1.0,5366.0,361.0,1001.0,1352.0,365.0,266.0,825.0,995.0,1948.0,311.0,38.76376896851404,-9.12257023703273,4,36,9.0,12,4,33
23406,Raymond Duenas,male,35,Unknown,2,0,2,1,2013,2,2,7,Morning,0.9659258262890683,-0.25881904510252063,17,0.4855707903069744,11907.0,144.0,482.0,246.0,1834.0,97.0,150.0,623.0,365.0,483.0,38.748041040582514,-9.156350288169644,1,8,8.0,8,8,8
23407,Olivia Stout,female,34,Msc,1,1,2,1,2013,3,1,19,Evening,-0.9659258262890684,0.2588190451025203,241,0.14081265630773696,27970.0,252.0,1126.0,2273.0,6372.0,351.0,460.0,772.0,2593.0,556.0,38.78553692299253,-9.119498212133305,4,49,12.25,17,5,45
23411,Winnifred Gregory,female,65,Bsc,1,1,2,1,2004,1,0,9,Morning,0.7071067811865476,-0.7071067811865475,102,0.08334783684923697,23542.0,748.0,753.0,635.0,547.0,87.0,209.0,241.0,854.0,432.0,38.74323204936573,-9.16268921482755,1,6,6.0,6,6,6
23412,Matthew Lee,male,28,Bsc,3,3,6,1,2026,3,1,9,Morning,0.7071067811865476,-0.7071067811865475,357,0.3719327363535399,21228.0,751.0,1196.0,1273.0,4080.0,390.0,726.0,984.0,1288.0,473.0,38.75587907157321,-9.169839816431372,2,16,8.0,8,8,14
23413,Amber Nooe,female,68,Unknown,1,1,2,1,2013,6,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,136,0.7621818337901408,10734.0,528.0,1111.0,465.0,2752.0,43.0,221.0,156.0,995.0,270.0,38.78436629273209,-9.193762059834809,4,54,13.5,17,6,50
23414,Donna Blasingame,female,69,Msc,4,6,10,1,2014,4,1,11,Morning,0.258819045102521,-0.9659258262890682,259,0.3480857746075771,28469.0,50.0,1921.0,633.0,0.0,438.0,582.0,1590.0,466.0,275.0,38.78031728693855,-9.189312834241012,1,4,4.0,4,4,4
23416,Jeffrey Costa,male,48,Phd,1,1,2,1,2019,1,0,7,Morning,0.9659258262890683,-0.25881904510252063,218,0.1626387359460572,20615.0,309.0,805.0,232.0,955.0,269.0,530.0,73.0,579.0,432.0,38.738234832530274,-9.142735773009417,5,53,10.6,16,6,48
23417,William Mcguire,male,65,Bsc,0,1,1,1,2005,5,1,20,Evening,-0.8660254037844386,0.5000000000000001,247,0.06349257313069423,51880.0,175.0,1066.0,961.0,4453.0,275.0,659.0,732.0,1797.0,357.0,38.75757906425348,-9.148790076991146,10,96,9.6,16,2,71
23419,Daren Poli,male,84,Phd,1,0,1,1,2016,2,0,7,Morning,0.9659258262890683,-0.25881904510252063,101,0.1896785821353201,21494.0,258.0,662.0,551.0,118.0,219.0,488.0,139.0,705.0,429.0,38.73887959994015,-9.15455046312012,4,42,10.5,17,7,34
23422,Connie Baber,female,49,Msc,1,2,3,1,2007,1,0,9,Morning,0.7071067811865476,-0.7071067811865475,184,0.1847175930684529,33359.0,610.0,1212.0,328.0,994.0,260.0,155.0,18.0,672.0,207.0,38.76730962707103,-9.163873894522276,1,12,12.0,12,12,12
23423,Georgianna Weatherspoon,female,79,Msc,1,3,4,1,2011,2,1,12,Afternoon,1.2246467991473532e-16,-1.0,341,0.1848847724806707,35243.0,931.0,1529.0,849.0,4418.0,470.0,445.0,944.0,695.0,527.0,38.78667172518072,-9.163545593551364,3,24,8.0,10,5,21
23424,Michael Theus,male,85,Bsc,1,1,2,1,2015,3,1,12,Afternoon,1.2246467991473532e-16,-1.0,74,0.1486765467617789,3433.0,1898.0,89.0,130.0,4787.0,120.0,925.0,438.0,831.0,368.0,38.77128848882419,-9.142249682767709,11,76,6.91,12,2,55
23426,Christine Bertholf,female,85,Unknown,1,0,1,1,2004,2,1,22,Evening,-0.5000000000000004,0.8660254037844384,73,0.5022686463205138,164.0,803.0,829.0,418.0,222.0,105.0,187.0,85.0,665.0,125.0,38.74318000193946,-9.133615939593264,1,10,10.0,10,10,10
23427,Tyrone Herbst,male,30,Unknown,2,0,2,1,2018,3,2,8,Morning,0.8660254037844387,-0.4999999999999998,86,1.0,10793.0,157.0,427.0,522.0,1200.0,160.0,84.0,514.0,712.0,104.0,38.74814033393641,-9.15602293632796,6,44,7.33,11,2,32
23429,Corey Gray,male,59,Bsc,2,0,2,1,2011,3,1,10,Morning,0.49999999999999994,-0.8660254037844387,265,0.2884556862052649,8094.0,337.0,1061.0,1138.0,3021.0,163.0,878.0,806.0,593.0,322.0,38.75520310071565,-9.160059865455487,1,11,11.0,11,11,11
23430,Cheryl Law,female,59,Bsc,1,2,3,1,2015,2,0,12,Afternoon,1.2246467991473532e-16,-1.0,96,0.2654356981661398,13112.0,1793.0,130.0,91.0,230.0,168.0,712.0,23.0,2317.0,77.0,38.79199207601971,-9.112853907471102,6,55,9.17,14,3,46
23431,Sarah Riggle,female,30,Msc,1,0,1,1,2016,1,0,9,Morning,0.7071067811865476,-0.7071067811865475,195,7.962383745285795e-05,10501.0,883.0,0.0,744.0,403.0,195.0,238.0,185.0,977.0,356.0,38.76668047837597,-9.15782683769826,3,17,5.67,8,3,16
23432,Marjorie Covarrubias,female,39,Unknown,1,0,1,1,2018,2,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,229,0.4982730890894668,21350.0,1340.0,1052.0,1349.0,2747.0,801.0,718.0,342.0,1052.0,239.0,38.73494149390185,-9.131495585100652,6,58,9.67,15,3,52
23433,George Hill,male,74,Phd,1,1,2,1,2015,5,1,12,Afternoon,1.2246467991473532e-16,-1.0,274,0.09035343209542929,24905.0,386.0,941.0,1316.0,814.0,376.0,201.0,968.0,1915.0,361.0,38.7384192225456,-9.13575177729552,3,24,8.0,8,8,22
23435,Alan Farrell,male,48,Bsc,3,4,7,1,2015,3,0,9,Morning,0.7071067811865476,-0.7071067811865475,406,0.2596252418665179,37059.0,1296.0,1469.0,1760.0,4416.0,479.0,626.0,2775.0,920.0,462.0,38.75819842382872,-9.187628452724038,3,23,7.67,10,5,20
23436,Benjamin Xaimoungkhoun,male,48,Unknown,0,1,1,1,2015,2,1,16,Afternoon,-0.8660254037844385,-0.5000000000000004,313,1.0,49012.0,587.0,1223.0,1180.0,7375.0,685.0,18.0,343.0,681.0,23.0,38.762467057631,-9.172901481309273,2,18,9.0,9,9,17
23437,Harold Gentry,male,35,Unknown,1,0,1,1,2019,4,3,22,Evening,-0.5000000000000004,0.8660254037844384,67,0.5645468363868342,16820.0,222.0,886.0,322.0,291.0,53.0,81.0,225.0,789.0,216.0,38.72066845427956,-9.13034578881958,3,22,7.33,11,5,22
23439,Andrea Haynes,female,37,Bsc,1,1,2,1,2014,4,0,16,Afternoon,-0.8660254037844385,-0.5000000000000004,101,0.06532715355858798,19819.0,1993.0,26.0,48.0,3912.0,188.0,285.0,380.0,1094.0,301.0,38.73386828228277,-9.182477850441826,9,79,8.78,13,4,60
23440,Marcus Heilmann,male,38,Phd,0,0,0,0,2021,2,1,7,Morning,0.9659258262890683,-0.25881904510252063,47,0.2249596284667004,13065.0,1882.0,65.0,134.0,1859.0,896.0,609.0,37.0,1451.0,372.0,38.7487834849626,-9.180183449995065,7,69,9.86,14,7,56
23442,Thomas Tate,male,67,Msc,1,0,1,1,2014,4,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,117,0.1903656193932192,12697.0,1684.0,104.0,84.0,828.0,24.0,630.0,307.0,1173.0,214.0,38.75009965253733,-9.16736596041395,1,15,15.0,15,15,15
23445,Heather Zelechowski,female,40,Unknown,1,1,2,1,2011,6,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,95,0.36065819904811375,17508.0,1014.0,1176.0,178.0,388.0,287.0,451.0,1025.0,1003.0,341.0,38.77167755580768,-9.129144242848886,4,41,10.25,13,7,41
23447,Chad Garza,male,39,Bsc,1,1,2,1,2010,1,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,128,0.1201786869649227,14330.0,3126.0,52.0,115.0,740.0,218.0,372.0,237.0,332.0,140.0,38.75522975565128,-9.15845653649276,1,14,14.0,14,14,14
23448,Janie Dearmitt,female,66,Unknown,0,0,0,0,2015,1,2,14,Afternoon,-0.4999999999999997,-0.8660254037844388,148,0.21172184215689524,5825.0,215.0,759.0,928.0,1809.0,2006.0,572.0,695.0,368.0,426.0,38.77582423806472,-9.18064401259409,5,51,10.2,13,7,36
23449,Lola Colby,female,41,Unknown,0,0,0,0,2011,5,1,9,Morning,0.7071067811865476,-0.7071067811865475,331,0.4509429121204183,116.0,73.0,1067.0,475.0,2200.0,33.0,307.0,790.0,328.0,513.0,38.81365652474323,-9.056588482151747,2,23,11.5,12,11,22
23451,Charles Zaldivar,male,57,Phd,2,1,3,1,2010,5,2,8,Morning,0.8660254037844387,-0.4999999999999998,290,0.2362509245675401,21365.0,289.0,1296.0,1479.0,3636.0,301.0,1150.0,972.0,515.0,403.0,38.74597523567229,-9.195349936198369,4,34,8.5,13,5,29
23452,Arturo Seay,male,53,Msc,1,1,2,1,2018,3,1,15,Afternoon,-0.7071067811865471,-0.7071067811865479,75,0.04827146580395869,5197.0,1721.0,42.0,154.0,2572.0,1596.0,453.0,446.0,834.0,397.0,38.77744215982106,-9.120800559352215,4,43,10.75,14,6,36
23453,Tammy Vaughn,female,63,Phd,1,1,2,1,2010,4,1,9,Morning,0.7071067811865476,-0.7071067811865475,57,0.0705826933973342,13541.0,1523.0,56.0,94.0,1745.0,145.0,382.0,614.0,534.0,296.0,38.73166683464502,-9.17335697988748,2,31,15.5,18,13,27
23454,Neva Bunting,female,57,Unknown,0,1,1,1,2016,3,0,15,Afternoon,-0.7071067811865471,-0.7071067811865479,51,0.3886333848315103,10328.0,1080.0,743.0,189.0,78.0,237.0,109.0,228.0,529.0,70.0,38.73430347756679,-9.1296487774881,4,37,9.25,16,5,35
23455,Shawn Fredericks,male,65,Unknown,0,1,1,1,2013,1,1,21,Evening,-0.7071067811865477,0.7071067811865474,89,0.13605353251910043,5516.0,382.0,737.0,711.0,14280.0,1771.0,564.0,1436.0,163.0,422.0,38.73458171002769,-9.158650745457784,2,15,7.5,11,4,14
23458,Dan Rios,male,48,Unknown,1,1,2,1,2021,2,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,186,0.7921922563021463,14844.0,68.0,714.0,486.0,3297.0,192.0,413.0,292.0,534.0,557.0,38.70675273105985,-9.138717957795828,5,31,6.2,10,4,28
23460,Michael Goines,male,50,Phd,1,1,2,1,2016,7,0,13,Afternoon,-0.2588190451025208,-0.9659258262890683,34,0.09071480894030937,9791.0,2043.0,87.0,45.0,2293.0,189.0,345.0,362.0,621.0,428.0,38.75822727829474,-9.146310120822418,7,66,9.43,12,5,49
23461,Ellen Schummer,female,75,Unknown,0,0,0,0,2019,2,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,154,0.15650437816617543,6723.0,75.0,865.0,161.0,1415.0,1309.0,630.0,1446.0,169.0,272.0,38.727729018615406,-9.197254755080673,2,17,8.5,9,8,14
23462,Donald Green,male,56,Bsc,1,4,5,1,2016,2,2,9,Morning,0.7071067811865476,-0.7071067811865475,436,0.16142303669341912,27339.0,660.0,1225.0,1933.0,4503.0,541.0,957.0,729.0,1400.0,60.0,38.71221554322242,-9.19491791319263,8,68,8.5,14,3,50
23464,Gretchen Moody,female,68,Bsc,1,1,2,1,2015,3,1,11,Morning,0.258819045102521,-0.9659258262890682,79,0.2017695512966548,11584.0,1763.0,84.0,84.0,1995.0,263.0,660.0,64.0,2231.0,592.0,38.77939157544438,-9.100555161762884,4,53,13.25,16,8,47
23465,Sophie Fox,female,69,Unknown,1,1,2,1,2017,5,0,13,Afternoon,-0.2588190451025208,-0.9659258262890683,194,0.1321119752005822,8379.0,318.0,582.0,373.0,317.0,230.0,481.0,450.0,1099.0,237.0,38.79407503488543,-9.138934950086488,5,45,9.0,14,4,39
23468,Felton Sampieri,male,86,Phd,1,1,2,1,2016,3,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,32,0.07503343093208509,21038.0,2344.0,33.0,54.0,3116.0,948.0,603.0,492.0,217.0,172.0,38.75318221312094,-9.14323491109156,2,31,15.5,16,15,30
23469,William Flynn,male,61,Msc,1,1,2,1,2021,2,1,9,Morning,0.7071067811865476,-0.7071067811865475,212,0.05649503623398838,30897.0,689.0,554.0,680.0,509.0,121.0,403.0,255.0,494.0,160.0,38.737151186219855,-9.167772564792912,4,18,4.5,7,2,18
23471,William Scott,male,85,Phd,1,1,2,1,2018,4,0,12,Afternoon,1.2246467991473532e-16,-1.0,175,0.129974259487407,7380.0,1524.0,82.0,93.0,1412.0,878.0,649.0,13.0,1924.0,417.0,38.734726558706974,-9.150337717479868,11,102,9.27,15,5,76
23472,Amanda Weber,female,26,Unknown,0,0,0,0,2021,2,0,20,Evening,-0.8660254037844386,0.5000000000000001,4,0.41452924921265566,8388.0,2.0,405.0,961.0,533.0,190.0,408.0,1567.0,209.0,302.0,38.73419544200306,-9.163811673177072,3,21,7.0,9,4,19
23473,Theresa Albair,female,60,Bsc,1,1,2,1,2014,1,1,17,Afternoon,-0.9659258262890683,-0.25881904510252063,110,0.09702451900743758,11484.0,1791.0,19.0,13.0,3625.0,197.0,346.0,522.0,1544.0,129.0,38.71446794710272,-9.190747653559187,4,28,7.0,11,4,26
23475,Paulette Lucero,female,49,Phd,2,3,5,1,2009,7,1,9,Morning,0.7071067811865476,-0.7071067811865475,192,0.1611044348348591,11421.0,1342.0,901.0,931.0,4491.0,342.0,855.0,2454.0,786.0,454.0,38.755524793821145,-9.176767088122928,6,59,9.83,14,5,40
23476,Lisa Henderson,female,66,Bsc,1,1,2,1,2012,4,1,16,Afternoon,-0.8660254037844385,-0.5000000000000004,119,0.1089465838873852,26526.0,1959.0,72.0,15.0,3582.0,190.0,440.0,534.0,938.0,197.0,38.74445749360709,-9.18260342931,1,10,10.0,10,10,10
23477,Jennie Lotzer,female,74,Bsc,2,1,3,1,2008,3,1,8,Morning,0.8660254037844387,-0.4999999999999998,356,0.3750532717103696,25417.0,308.0,996.0,814.0,335.0,320.0,673.0,359.0,1312.0,463.0,38.7454817765507,-9.131253275881436,2,19,9.5,14,5,18
23478,Judy Porter,female,72,Msc,0,0,0,0,2004,4,1,8,Morning,0.8660254037844387,-0.4999999999999998,212,0.1864875928502802,6718.0,353.0,804.0,1073.0,2762.0,291.0,511.0,1165.0,1705.0,417.0,38.71746426100847,-9.168647542360796,2,16,8.0,9,7,15
23479,Francesca Shropshire,female,38,Unknown,1,1,2,1,2011,5,0,9,Morning,0.7071067811865476,-0.7071067811865475,106,0.4185049883564821,11462.0,306.0,638.0,251.0,185.0,191.0,141.0,71.0,0.0,329.0,38.71715485811934,-9.13614233751007,1,7,7.0,7,7,7
23480,Roger Jennings,male,43,Phd,2,3,5,1,2015,1,2,10,Morning,0.49999999999999994,-0.8660254037844387,273,0.3161904052481781,36164.0,1107.0,1355.0,1475.0,4650.0,271.0,1082.0,1983.0,723.0,563.0,38.73751111516624,-9.15367127054314,4,44,11.0,14,8,33
23481,Raymond Lenihan,male,76,Phd,1,1,2,1,2013,3,2,15,Afternoon,-0.7071067811865471,-0.7071067811865479,276,0.613569127669827,59846.0,201.0,899.0,973.0,908.0,249.0,926.0,722.0,522.0,291.0,38.73183707393738,-9.123977738575476,1,6,6.0,6,6,6
23482,Stephanie Bennett,female,83,Unknown,1,1,2,1,2010,2,3,19,Evening,-0.9659258262890684,0.2588190451025203,145,0.1835661764994793,41192.0,499.0,1279.0,609.0,4682.0,165.0,386.0,285.0,8.0,921.0,38.73423194053326,-9.164426473741845,1,10,10.0,10,10,10
23483,Nina Mccracken,female,36,Unknown,0,0,0,0,2018,1,1,18,Evening,-1.0,-1.8369701987210297e-16,120,0.3596057696812655,5463.0,54.0,1080.0,623.0,18401.0,1403.0,404.0,1352.0,14.0,582.0,38.76476787012648,-9.181804643047226,3,32,10.67,14,6,25
23487,Michelle Jones,female,32,Bsc,1,0,1,1,2022,3,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,33,0.8376335121370555,62978.0,384.0,998.0,338.0,5442.0,481.0,653.0,482.0,216.0,132.0,38.70887881572385,-9.15626858476107,3,22,7.33,11,3,22
23490,Isabel Reed,female,69,Unknown,0,0,0,0,2021,2,1,18,Evening,-1.0,-1.8369701987210297e-16,164,0.3882887275339053,2613.0,185.0,1385.0,936.0,13071.0,1511.0,824.0,1055.0,330.0,62.0,38.7447307696647,-9.193501394518004,2,24,12.0,13,11,22
23492,Jennifer Ibrahim,female,77,Unknown,1,1,2,1,2014,2,3,11,Morning,0.258819045102521,-0.9659258262890682,71,0.4245555379647224,32021.0,394.0,1138.0,991.0,512.0,404.0,295.0,465.0,802.0,490.0,38.77338130438956,-9.136443944676795,3,31,10.33,13,6,27
23493,Cathleen Howard,female,58,Unknown,0,0,0,0,2019,5,1,16,Afternoon,-0.8660254037844385,-0.5000000000000004,72,1.0,15548.0,511.0,0.0,53.0,979.0,429.0,197.0,142.0,379.0,729.0,38.78216929042186,-9.183020224871356,1,3,3.0,3,3,3
23494,James Dubois,male,79,Msc,1,1,2,1,2013,5,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,145,0.1088190061375005,10376.0,1801.0,33.0,66.0,547.0,22.0,628.0,285.0,1538.0,583.0,38.7867505826453,-9.109847811654197,9,67,7.44,17,3,58
23495,Delbert Allen,male,57,Unknown,1,1,2,1,2021,7,1,22,Evening,-0.5000000000000004,0.8660254037844384,399,1.0,18738.0,221.0,527.0,448.0,1812.0,330.0,260.0,588.0,501.0,144.0,38.799281372060086,-9.065420443601775,2,14,7.0,9,5,14
23496,Alberto Palmour,male,81,Msc,1,1,2,1,2012,1,1,20,Evening,-0.8660254037844386,0.5000000000000001,24,0.1449789323775036,18310.0,2015.0,64.0,0.0,1927.0,167.0,418.0,509.0,427.0,251.0,38.73317843088903,-9.15993078397268,1,2,2.0,2,2,2
23498,Michael Stewart,male,63,Bsc,2,1,3,1,2016,3,1,8,Morning,0.8660254037844387,-0.4999999999999998,57,0.1768445748173979,31001.0,203.0,643.0,850.0,774.0,297.0,695.0,722.0,866.0,246.0,38.73960468117532,-9.12493808689132,3,21,7.0,13,2,20
23499,Debra Jensen,female,48,Unknown,0,2,2,1,2021,1,1,20,Evening,-0.8660254037844386,0.5000000000000001,62,0.1003889820765943,15616.0,106.0,891.0,1334.0,7771.0,1730.0,585.0,1256.0,247.0,141.0,38.75359590330123,-9.165018715070833,3,37,12.33,15,7,31
