customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,has_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_alcohol_drinks,latitude,longitude,total_trips,total_items_bought,average_basket_size,max_basket_size,min_basket_size,unique_products_bought
20383,Miguel Celadon,male,40,Unknown,0,0,0,0,2015,11,5,1,14,Afternoon,101,0.7198233930994662,12412.0,260.0,843.0,368.0,1211.0,1047.0,517.0,530.0,246.0,149.0,248.0,83.0,15656.0,0.016607051609595934,0.07735053653546413,0.005301481859986394,0.06687531936633438,0.7927950945319412,0.377215189863868,38.77809574995169,-9.168229579045942,3,23,7.67,13,4,22
20384,Lori Jackson,female,60,Bsc,1,1,2,1,2007,19,6,1,14,Afternoon,314,0.7610756887181842,1529.0,231.0,840.0,960.0,1800.0,3718.0,3316.0,402.0,537.0,934.0,267.0,436.0,9452.0,0.02443927211169653,0.19043588658464827,0.04612780363939258,0.39335590351206795,0.16176470588218178,0.6349422161751535,38.71730866884314,-9.180424352515011,1,13,13.0,13,13,13
20385,Steven Jenkins,male,84,Unknown,0,1,1,1,2008,18,2,1,10,Morning,36,0.7188813079444198,3710.0,1222.0,1026.0,115.0,1141.0,968.0,598.0,370.0,194.0,200.0,389.0,384.0,8208.0,0.14887914230001353,0.13901072124739397,0.046783625730937146,0.1179337231967374,0.4519980506817105,0.5076142131850859,38.77169817742866,-9.128366008332137,2,10,5.0,8,2,10
20386,Paula Mclaughlin,female,51,Unknown,0,0,0,0,2021,5,1,1,14,Afternoon,128,0.2703277608600378,2488.0,186.0,1166.0,1201.0,2367.0,10502.0,8853.0,1649.0,643.0,1071.0,368.0,256.0,17881.0,0.010402102790665845,0.132375146803796,0.014316872658120733,0.5873273306858747,0.13914210614611086,0.624854142353414,38.776855430784,-9.181896483495082,3,37,12.33,13,12,31
20387,Norma Harris,female,66,Bsc,1,1,2,1,2015,11,5,0,22,Evening,268,0.3401033286197453,4596.0,288.0,1097.0,837.0,1934.0,757.0,431.0,326.0,521.0,870.0,1635.0,416.0,11017.0,0.026141417808817152,0.17554688209115407,0.037759825723847,0.0687119905599812,0.41717345919904036,0.6254493170336057,38.737903859066606,-9.195406206561694,2,25,12.5,16,9,23
20390,Harold Markey,male,43,Msc,4,1,5,1,2007,19,5,1,10,Morning,356,0.2398380590640935,20993.0,913.0,2026.0,498.0,2524.0,6292.0,5943.0,349.0,780.0,1119.0,458.0,440.0,33519.0,0.02723828276499083,0.07530057579281145,0.013126883260236545,0.1877144306213826,0.6263015006412405,0.5892575039463441,38.7415593424064,-9.190467997385577,3,22,7.33,10,3,19
20391,Brian Crouse,male,81,Bsc,2,2,4,1,2020,6,3,0,12,Afternoon,173,0.2041833055161844,5406.0,1502.0,76.0,12.0,88.0,860.0,788.0,72.0,606.0,325.0,1656.0,641.0,11084.0,0.1355106459760596,0.007939372067838379,0.057831107903231836,0.07758931793569325,0.4877300613492532,0.349087003218592,38.76913103669787,-9.137585197770797,7,48,6.86,13,4,44
20392,Chung Knight,female,56,Bsc,1,1,2,1,2014,12,1,0,9,Morning,257,0.083287174732192,30710.0,690.0,1021.0,1767.0,2788.0,4213.0,3904.0,309.0,931.0,1706.0,1226.0,498.0,42762.0,0.016135821523779025,0.06519807305550133,0.011645853795423123,0.0985220522893928,0.7181609840510925,0.6469472885830605,38.78355427186951,-9.14255799751452,1,9,9.0,9,9,9
20393,Deanne Jones,female,74,Unknown,0,0,0,0,2021,5,3,1,15,Afternoon,70,0.6947042416944047,9476.0,340.0,1360.0,391.0,1751.0,1014.0,834.0,180.0,119.0,183.0,256.0,301.0,13440.0,0.025297619047600223,0.13028273809514115,0.02239583333331667,0.07544642857137243,0.7050595238089992,0.6059602648805973,38.728680297592106,-9.185783531649912,1,9,9.0,9,9,9
20394,Daniel Dunn,male,80,Phd,0,0,0,0,2000,26,2,0,7,Morning,160,0.290453330865224,8082.0,674.0,965.0,1500.0,2465.0,2280.0,2016.0,264.0,1033.0,39.0,316.0,177.0,15066.0,0.0447364927651369,0.1636134342226446,0.01174830744722438,0.15133412982865302,0.5364396654715674,0.03638059701458601,38.75622885060826,-9.160977157893925,4,32,8.0,14,4,25
20395,Laurena Flury,female,45,Msc,1,1,2,1,2016,10,7,1,16,Afternoon,36,0.1043791767752255,3569.0,1752.0,35.0,58.0,93.0,2887.0,2737.0,150.0,487.0,443.0,204.0,149.0,9584.0,0.1828046744572383,0.00970367278796984,0.015546744574274261,0.3012312186975154,0.3723914858092942,0.4763440860163834,38.7284728716461,-9.18760416804568,5,48,9.6,14,6,39
20396,Gerald Wolf,male,82,Phd,4,5,9,1,2020,6,3,1,8,Morning,297,0.249429521158172,21929.0,357.0,1420.0,1772.0,3192.0,6323.0,5857.0,466.0,601.0,1641.0,1060.0,332.0,35435.0,0.010074784817268216,0.09008042895439818,0.009369267673201816,0.17843939607727433,0.618851418089285,0.7319357716292064,38.77832789233903,-9.1391237812822,1,9,9.0,9,9,9
20397,Dale Akers,male,53,Bsc,1,1,2,1,2015,11,5,0,11,Morning,122,0.1056622339193276,15364.0,0.0,99.0,167.0,266.0,386.0,308.0,78.0,1153.0,29.0,2022.0,281.0,19501.0,0.0,0.013640326137114179,0.014409517460635655,0.019793856725285986,0.7878570329722641,0.024534686971027626,38.73509347238226,-9.178274034892672,8,76,9.5,16,2,59
20398,Olga Pitts,female,83,Bsc,1,1,2,1,2018,8,4,0,17,Afternoon,99,0.3109499914471864,9077.0,2008.0,34.0,155.0,189.0,3241.0,3058.0,183.0,442.0,284.0,45.0,277.0,15563.0,0.12902396710137568,0.012144188138525898,0.01779862494376547,0.20825033733842557,0.5832423054677226,0.3911845729973666,38.71468753867726,-9.148025031433448,1,15,15.0,15,15,15
20400,Norma Sell,female,45,Msc,0,3,3,1,2014,12,4,0,11,Morning,478,0.2690578282691135,24701.0,770.0,1338.0,1758.0,3096.0,4365.0,3700.0,665.0,911.0,1065.0,894.0,368.0,36170.0,0.02128836051976188,0.0855957976223153,0.010174177495158924,0.12068012164774104,0.6829140171410886,0.5389676113333048,38.7525934664081,-9.117249743990376,2,19,9.5,10,9,17
20401,Craig Paules,male,29,Unknown,0,0,0,0,2015,11,5,1,14,Afternoon,203,0.5859422895309401,19208.0,493.0,226.0,892.0,1118.0,1437.0,1237.0,200.0,410.0,1362.0,475.0,111.0,24614.0,0.020029251645396914,0.045421304948384894,0.004509628666610665,0.058381408954229955,0.7803688957500688,0.7686230248263622,38.768180046465375,-9.14348380831774,4,42,10.5,15,6,38
20402,Ana Holmes,female,39,Unknown,1,1,2,1,2021,5,7,1,11,Morning,223,0.3271188375753198,16012.0,310.0,998.0,882.0,1880.0,3362.0,3148.0,214.0,469.0,653.0,474.0,436.0,23596.0,0.013137819969480786,0.07967452110523832,0.01847770808610846,0.14248177657224,0.6785895914558914,0.5819964349324244,38.711398934129456,-9.130271962179457,1,15,15.0,15,15,15
20405,Gilbert Jones,male,46,Unknown,1,1,2,1,2017,9,7,1,14,Afternoon,277,0.3206201699673826,6763.0,631.0,370.0,982.0,1352.0,1220.0,873.0,347.0,95.0,238.0,374.0,204.0,10877.0,0.058012319573358444,0.12429897949790907,0.018755171462702256,0.11216328031616055,0.6217707088345851,0.7147147146932518,38.7072403274312,-9.105523674772538,2,27,13.5,17,10,25
20406,Hana Smallwood,female,84,Msc,2,2,4,1,2018,8,2,1,8,Morning,236,0.1595102660423101,25697.0,796.0,2310.0,1394.0,3704.0,4187.0,3848.0,339.0,939.0,1742.0,1137.0,629.0,38831.0,0.02049908578197304,0.09538770569903032,0.016198398187011357,0.10782622131799134,0.6617650845971874,0.6497575531493854,38.72529564970495,-9.168471784742774,2,28,14.0,15,13,25
20407,Richard Greene,male,81,Unknown,1,0,1,1,2016,10,2,1,22,Evening,117,0.2446557852622667,11774.0,120.0,706.0,917.0,1623.0,15899.0,14301.0,1598.0,323.0,1302.0,110.0,126.0,31277.0,0.0038366851040688567,0.051891166032531286,0.0040285193592723,0.5083288039132563,0.37644275346088935,0.8012307692258386,38.7374835937187,-9.160780961934098,1,7,7.0,7,7,7
20408,William Mezick,male,42,Unknown,0,1,1,1,2010,16,6,1,8,Morning,46,0.1829825369047042,4732.0,153.0,624.0,314.0,938.0,261.0,139.0,122.0,102.0,146.0,427.0,248.0,7007.0,0.021835307549562102,0.13386613386594282,0.0353931782502706,0.03724846581984123,0.6753246753237115,0.5887096773956165,38.77394504480944,-9.18662438712662,7,68,9.71,15,4,56
20410,Teresa Boulton,female,80,Bsc,0,1,1,1,2008,18,1,0,6,Morning,142,0.3490611823326118,17781.0,115.0,713.0,737.0,1450.0,189.0,181.0,8.0,252.0,368.0,1208.0,184.0,21547.0,0.005337169907641278,0.06729475100939003,0.008539471852226045,0.008771522717775666,0.8252192880675615,0.5935483870872008,38.76249229550771,-9.142336174496442,5,32,6.4,11,2,31
20411,Denise Robinson,female,48,Msc,3,1,4,1,2017,9,4,1,11,Morning,433,0.203955175921895,23871.0,918.0,967.0,1279.0,2246.0,5331.0,5050.0,281.0,854.0,1611.0,1044.0,32.0,35907.0,0.025566045617838984,0.06255047762273024,0.0008911911326479821,0.14846687275457476,0.6648007352324994,0.6535496957377138,38.708402687876266,-9.143926871058795,2,17,8.5,11,6,16
20413,Marcia Nicholson,female,78,Bsc,1,0,1,1,2012,14,1,1,18,Evening,79,0.0820294825742502,11206.0,1803.0,47.0,14.0,61.0,1834.0,1591.0,243.0,231.0,415.0,1205.0,195.0,16950.0,0.10637168141586645,0.003598820058994927,0.011504424778754274,0.10820058997043763,0.6611209439524123,0.64241486067117,38.72450575948135,-9.175084002743482,6,55,9.17,16,3,43
20414,Cassandra Poteet,female,26,Unknown,0,0,0,0,2018,8,2,0,21,Evening,32,0.4862161762064383,12892.0,85.0,0.0,175.0,175.0,2737.0,2552.0,185.0,145.0,1743.0,297.0,165.0,18239.0,0.004660343220568748,0.00959482427764154,0.009046548604633452,0.15006305170231368,0.706836997642027,0.9231991525374831,38.75795203162017,-9.16904978861536,2,14,7.0,8,6,14
20417,William Delafuente,male,86,Bsc,1,1,2,1,2012,14,3,1,20,Evening,183,0.0,14437.0,457.0,1096.0,1372.0,2468.0,4492.0,4347.0,145.0,814.0,994.0,921.0,592.0,25175.0,0.018152929493537973,0.09803376365438013,0.023515392254211117,0.1784309831181019,0.5734657398210234,0.5497787610589061,38.76428706780845,-9.189114077682865,1,8,8.0,8,8,8
20419,Helen Alvarez,female,63,Unknown,0,1,1,1,2008,18,5,1,15,Afternoon,5,0.3695380067033521,6497.0,632.0,866.0,359.0,1225.0,176.0,5.0,171.0,144.0,54.0,170.0,711.0,9609.0,0.06577167239039881,0.12748464980733948,0.07399313143919867,0.01831616193150347,0.6761369549373751,0.2727272727134986,38.7525041446949,-9.128851772757065,1,7,7.0,7,7,7
20421,Hattie Sullivan,female,30,Unknown,1,0,1,1,2021,5,1,1,18,Evening,18,0.2967105748369846,7857.0,141.0,1001.0,101.0,1102.0,9515.0,8394.0,1121.0,277.0,625.0,519.0,236.0,20272.0,0.006955406471977626,0.0543606945540379,0.011641673243877446,0.46936661404870295,0.3875789265980724,0.6929046563116086,38.76583682791066,-9.197051136719738,1,12,12.0,12,12,12
20422,Patricia Warthen,female,46,Msc,1,1,2,1,2015,11,2,1,12,Afternoon,62,0.1153076174364982,9105.0,2282.0,53.0,34.0,87.0,2073.0,1941.0,132.0,546.0,508.0,754.0,0.0,15355.0,0.14861608596538675,0.005665906870722458,0.0,0.13500488440238684,0.5929664604359538,0.4819734345305316,38.73598231509512,-9.15835467882801,2,23,11.5,12,11,23
20423,Isaiah Turner,male,54,Unknown,2,0,2,1,2021,5,4,1,9,Morning,62,0.7227493633911618,8748.0,35.0,952.0,415.0,1367.0,166.0,111.0,55.0,216.0,101.0,189.0,41.0,10863.0,0.0032219460554145057,0.12584000736433226,0.0037742796649141356,0.015281229862823086,0.8053024026504599,0.3186119873716526,38.75168729815311,-9.175933932508135,1,7,7.0,7,7,7
20424,Sherri Phu,female,45,Unknown,0,1,1,1,2019,7,5,1,8,Morning,213,0.3717039058176559,25094.0,825.0,527.0,144.0,671.0,1632.0,1598.0,34.0,11.0,1211.0,1076.0,278.0,30798.0,0.02678745373075304,0.021787129034345806,0.009026560166241631,0.05299045392556238,0.8147931683872931,0.9909983633306794,38.72942412785866,-9.19121405919829,2,21,10.5,14,7,21
20425,James Holohan,male,84,Msc,1,1,2,1,2009,17,4,0,6,Morning,198,0.0,20290.0,325.0,861.0,716.0,1577.0,4575.0,4575.0,0.0,1100.0,607.0,1383.0,257.0,30114.0,0.010792322507800095,0.05236766952246385,0.008534236567706537,0.1519226937636475,0.6737729959485044,0.3555946104255677,38.76324960497895,-9.128014595599884,5,40,8.0,10,6,36
20428,Craig Bell,male,44,Bsc,0,0,0,0,2019,7,4,1,12,Afternoon,133,0.1368284307616171,8815.0,1615.0,26.0,27.0,53.0,666.0,452.0,214.0,726.0,185.0,1975.0,294.0,14329.0,0.11270849326532716,0.0036987926582429343,0.020517830972140053,0.04647916812056216,0.6151859864605937,0.20307354555210677,38.7432191801137,-9.08843408328628,17,214,12.59,17,3,117
20429,Joanne Brown,female,57,Bsc,1,0,1,1,2016,10,2,1,15,Afternoon,238,0.1282244165522569,16023.0,321.0,1543.0,1930.0,3473.0,2655.0,2327.0,328.0,935.0,862.0,298.0,385.0,24952.0,0.01286470022442575,0.1391872394997839,0.015429624879762972,0.10640429624875504,0.6421529336323172,0.47968836950206073,38.75625383464686,-9.168818767810574,4,50,12.5,16,9,44
20430,Gwen Leja,female,39,Unknown,1,1,2,1,2017,9,7,1,15,Afternoon,45,0.3877488033655326,17728.0,1061.0,223.0,459.0,682.0,740.0,662.0,78.0,297.0,579.0,1172.0,376.0,22635.0,0.04687430969735062,0.03013032913628004,0.016611442456365533,0.032692732493910893,0.783211840070341,0.6609589041020438,38.746864989156144,-9.106569683987804,1,13,13.0,13,13,13
20431,Kandi Henley,female,56,Bsc,1,1,2,1,2017,9,2,0,6,Morning,151,0.1584422804710459,4832.0,844.0,928.0,483.0,1411.0,1104.0,1083.0,21.0,360.0,366.0,884.0,572.0,10373.0,0.08136508242544936,0.13602622192216712,0.05514316012720028,0.1064301552105404,0.46582473729830726,0.5041322313980147,38.74027468309659,-9.170429513472808,4,46,11.5,14,7,43
20433,Jesse Martin,male,85,Phd,1,0,1,1,2009,17,4,1,8,Morning,292,0.2664522840352795,21719.0,368.0,1085.0,794.0,1879.0,624.0,346.0,278.0,485.0,799.0,902.0,415.0,27191.0,0.013533889890032166,0.06910374756350664,0.015262403000987362,0.022948769813532804,0.798756941634806,0.6222741432973343,38.72834832147803,-9.13574250221303,5,53,10.6,18,4,47
20434,Chris Tirado,male,76,Unknown,0,0,0,0,2019,7,1,1,21,Evening,122,0.2865761769945796,5345.0,195.0,1030.0,1083.0,2113.0,12094.0,10766.0,1328.0,482.0,923.0,594.0,436.0,22182.0,0.008790911549901366,0.09525741592277735,0.019655576593625615,0.5452168424846519,0.240961139662681,0.6569395017746837,38.75594881800401,-9.151817234089306,6,68,11.33,14,9,42
20436,Oscar Nave,male,64,Unknown,0,0,0,0,2020,6,1,0,23,Evening,55,0.3761922368957822,10673.0,13.0,418.0,1306.0,1724.0,2444.0,1076.0,1368.0,469.0,1020.0,27.0,467.0,16837.0,0.0007721090455539751,0.10239353804115793,0.02773653263643895,0.1451565005641473,0.6339015263998136,0.6850235057039287,38.75944769594935,-9.175999158827766,3,37,12.33,13,12,31
20438,Micheal Ramerez,male,54,Msc,7,4,11,1,2007,19,1,1,11,Morning,198,0.3028030578545451,25834.0,1564.0,1301.0,1204.0,2505.0,6293.0,5765.0,528.0,925.0,1271.0,856.0,708.0,39956.0,0.039143057363089616,0.06269396335967999,0.017719491440580208,0.15749824807284077,0.6465612173389113,0.578779599268767,38.7597819619007,-9.189223254624029,4,31,7.75,11,4,24
20439,Charles Higginbotham,male,83,Bsc,0,1,1,1,2009,17,4,1,14,Afternoon,105,0.1010546476339996,18780.0,1903.0,45.0,216.0,261.0,2576.0,2380.0,196.0,510.0,339.0,118.0,243.0,24730.0,0.07695107157295715,0.010553983016574786,0.009826122118879973,0.10416498180343543,0.7594015365949214,0.39929328621437815,38.72916835903443,-9.12132473885342,7,65,9.29,15,4,46
20440,Robert Rogers,male,28,Unknown,0,0,0,0,2026,0,2,1,16,Afternoon,74,0.0955381713742834,7188.0,10.0,1181.0,719.0,1900.0,23476.0,22217.0,1259.0,624.0,1125.0,625.0,483.0,35431.0,0.000282238717507188,0.053625356326365725,0.01363213005559718,0.6625836132198746,0.20287319014416674,0.6432246998247958,38.72592869836873,-9.160752973439958,1,15,15.0,15,15,15
20441,Eric Sandoval,male,35,Bsc,1,1,2,1,2011,15,4,1,12,Afternoon,326,0.4111364642557065,49338.0,331.0,867.0,1173.0,2040.0,3318.0,3004.0,314.0,728.0,638.0,1688.0,461.0,58542.0,0.005654060332751588,0.03484677667315178,0.007874688258001456,0.056677257353685104,0.8427795428921385,0.4670571010214711,38.755734271346775,-9.131902612441293,3,15,5.0,6,4,14
20442,Carl Keding,male,43,Phd,1,1,2,1,2017,9,2,0,16,Afternoon,114,0.2544517654396885,15737.0,1982.0,61.0,0.0,61.0,1443.0,1288.0,155.0,593.0,361.0,132.0,135.0,20444.0,0.09694775973385983,0.0029837605165315083,0.006603404421832027,0.07058305615336011,0.7697612991583008,0.37840670859142134,38.74196991301281,-9.18346301683244,2,25,12.5,13,12,25
20444,Shawna Medina,female,47,Unknown,1,1,2,1,2006,20,6,2,12,Afternoon,18,0.3284572395872914,23193.0,329.0,76.0,597.0,673.0,2333.0,2049.0,284.0,470.0,1022.0,605.0,238.0,28863.0,0.011398676506249731,0.02331704950974489,0.008245851089627465,0.08083012853823898,0.8035547240408816,0.6849865951696718,38.75994462744261,-9.195880827640856,6,54,9.0,13,5,46
20445,Helene Habegger,female,83,Unknown,1,1,2,1,2021,5,7,1,9,Morning,90,0.6247727299428192,8180.0,529.0,977.0,775.0,1752.0,570.0,226.0,344.0,357.0,959.0,944.0,0.0,13291.0,0.039801369347648934,0.13181852381300743,0.0,0.04288616356930036,0.6154540666611876,0.7287234042497818,38.79465398683944,-9.079616226450298,4,29,7.25,10,5,24
20446,Antoine Taylor,male,58,Unknown,1,0,1,1,2011,15,1,1,17,Afternoon,124,0.334469937330745,4824.0,14.0,872.0,946.0,1818.0,6456.0,5024.0,1432.0,541.0,1443.0,687.0,423.0,16206.0,0.0008638775762058103,0.11218067382444022,0.02610144390964698,0.39837097371319363,0.2976675305440592,0.7273185483834309,38.77464383781776,-9.146685358400362,1,5,5.0,5,5,5
20447,Javier Roberts,male,71,Msc,2,1,3,1,2016,10,4,1,9,Morning,190,0.204431259775605,14375.0,1403.0,139.0,105.0,244.0,671.0,524.0,147.0,752.0,282.0,0.0,328.0,18055.0,0.07770700636938371,0.013514261977284123,0.01816671282192292,0.03716422043753134,0.7961783439486035,0.27272727272463515,38.754341595763975,-9.141375419503388,9,73,8.11,13,3,59
20448,Willian Berard,male,53,Msc,2,3,5,1,2015,11,1,1,11,Morning,417,0.0671182433567504,33486.0,825.0,1635.0,1040.0,2675.0,6851.0,6308.0,543.0,335.0,1915.0,109.0,10.0,46206.0,0.017854824048820966,0.05789291434011646,0.00021642210968267835,0.14827078734360294,0.7247110764834168,0.8511111111073284,38.78143960314866,-9.143459861330465,6,51,8.5,12,5,36
20451,Desiree Bolling,female,81,Phd,1,2,3,1,2011,15,3,0,8,Morning,63,0.6268386659413531,32177.0,416.0,1143.0,134.0,1277.0,1524.0,1134.0,390.0,595.0,668.0,1319.0,355.0,38331.0,0.010852834520359279,0.03331507135216057,0.00926143330463352,0.03975894184862389,0.8394510970230782,0.5288994457598662,38.78527260086759,-9.157728235801182,6,50,8.33,16,4,45
20452,Floyd Monaco,male,40,Unknown,1,0,1,1,2009,17,1,1,19,Evening,91,1.0,15653.0,315.0,668.0,336.0,1004.0,394.0,7.0,387.0,256.0,138.0,401.0,280.0,18441.0,0.017081503172269898,0.05444390217447294,0.01518355837535102,0.021365435713886792,0.8488151401763196,0.3502538070977093,38.76698558783786,-9.1742213878313,1,13,13.0,13,13,13
20453,Jeffrey Santos,male,60,Unknown,0,1,1,1,2015,11,3,1,14,Afternoon,55,0.7987175407296482,11426.0,727.0,472.0,429.0,901.0,1024.0,687.0,337.0,196.0,201.0,274.0,296.0,15045.0,0.0483217015619486,0.05988700564967771,0.019674310402113874,0.06806247922893448,0.7594549684275443,0.5062972292063905,38.71895884768685,-9.139764424714718,5,40,8.0,14,4,37
20454,Alicia Dolan,female,58,Msc,1,1,2,1,2019,7,4,1,8,Morning,238,0.633442191861425,1276.0,293.0,1026.0,661.0,1687.0,3208.0,2860.0,348.0,621.0,511.0,1721.0,344.0,9661.0,0.030328123382641205,0.17461960459561676,0.03560708001238422,0.33205672290618765,0.1320774246970996,0.45141342755784974,38.75258325500828,-9.163694930275517,3,44,14.67,17,10,42
20456,Mary Huie,female,35,Unknown,2,1,3,1,2014,12,2,2,11,Morning,53,0.7195438180344155,8978.0,319.0,525.0,451.0,976.0,440.0,301.0,139.0,236.0,533.0,461.0,244.0,12187.0,0.02617543283824881,0.08008533683426594,0.020021334208566485,0.036104045294136286,0.7366866332971718,0.6931079323707008,38.74731968322597,-9.156259377865617,5,35,7.0,12,4,27
20457,James Holden,male,39,Phd,0,1,1,1,2012,14,2,0,10,Morning,142,0.194777956444557,18138.0,907.0,773.0,606.0,1379.0,1665.0,1369.0,296.0,265.0,119.0,878.0,584.0,23935.0,0.03789429705450683,0.057614372258175214,0.02439941508250495,0.06956340087734716,0.7578023814494431,0.3098958333252631,38.750413995871455,-9.163682909024196,2,20,10.0,13,7,20
20458,James Bailey,male,45,Phd,1,1,2,1,2019,7,2,1,7,Morning,157,0.062712929365703,19770.0,108.0,788.0,442.0,1230.0,355.0,253.0,102.0,420.0,213.0,1025.0,257.0,23378.0,0.0046197279493521174,0.05261356831206578,0.010993241509106428,0.015185216870555572,0.8456668662841793,0.33649289098994484,38.74835403834144,-9.173437021770573,2,17,8.5,11,6,17
20459,Angela Garcia,female,86,Msc,1,1,2,1,2018,8,2,0,8,Morning,97,0.2617775292106421,10088.0,512.0,180.0,73.0,253.0,133.0,105.0,28.0,972.0,122.0,2538.0,278.0,14896.0,0.034371643394176705,0.0169844253490756,0.018662728249181883,0.008928571428565435,0.677228786250888,0.1115173674578472,38.73818836632729,-9.189986344367714,9,78,8.67,16,4,57
20461,Mary Collom,female,76,Unknown,1,1,2,1,2010,16,4,0,12,Afternoon,93,0.8811905928996603,3039.0,520.0,544.0,407.0,951.0,2009.0,1664.0,345.0,160.0,238.0,512.0,417.0,7846.0,0.06627580932951023,0.12120825898531581,0.05314810094308801,0.2560540402749732,0.38733112413919535,0.5979899497337189,38.78710704975543,-9.130221019405957,1,13,13.0,13,13,13
20462,Sally Precourt,female,73,Unknown,1,0,1,1,2014,12,4,1,19,Evening,48,1.0,14036.0,209.0,945.0,463.0,1408.0,607.0,481.0,126.0,203.0,256.0,129.0,224.0,17072.0,0.012242268041229942,0.0824742268040754,0.013120899718830178,0.03555529522022285,0.8221649484531266,0.5577342047808772,38.77956277565909,-9.17226594631029,1,10,10.0,10,10,10
20465,Robert Seay,male,71,Unknown,1,0,1,1,2019,7,5,1,14,Afternoon,285,0.2525355904930238,1288.0,623.0,376.0,511.0,887.0,2390.0,2081.0,309.0,32.0,732.0,1276.0,262.0,7490.0,0.08317757009334689,0.11842456608795938,0.034979973297683604,0.3190921228300146,0.17196261682220032,0.9581151832335325,38.75892910002387,-9.212329799272062,4,41,10.25,12,9,38
20466,Gary Amin,male,36,Unknown,2,0,2,1,2021,5,2,2,12,Afternoon,77,0.5777861644577662,12615.0,335.0,248.0,473.0,721.0,382.0,275.0,107.0,216.0,674.0,396.0,115.0,15454.0,0.021677235667127166,0.0466545878089513,0.007441439109610818,0.02471851947714202,0.8162935162412215,0.7573033707780078,38.748149091417794,-9.156381707207276,4,40,10.0,11,7,29
20468,Prudence Mora,female,32,Unknown,2,0,2,1,2016,10,2,2,9,Morning,67,0.8081630898168952,13067.0,204.0,464.0,446.0,910.0,1426.0,1251.0,175.0,40.0,577.0,77.0,302.0,16603.0,0.012286936095878885,0.05480937180024405,0.01818948382821286,0.08588809251334946,0.7870264410041636,0.935170178266853,38.747630593478064,-9.15593175823576,2,23,11.5,16,7,21
20470,Joe Velasquez,male,80,Unknown,2,1,3,1,2014,12,2,2,19,Evening,60,0.8583577120051908,9775.0,89.0,761.0,405.0,1166.0,461.0,430.0,31.0,186.0,183.0,463.0,441.0,12764.0,0.006972735819486859,0.09135067376990649,0.03455029771228882,0.0361172046380162,0.7658257599492589,0.4959349593361535,38.73335390761722,-9.15717784045436,5,49,9.8,12,8,43
20471,John Fuson,male,67,Msc,0,1,1,1,2014,12,2,0,14,Afternoon,85,0.2848342450122857,8714.0,1378.0,852.0,664.0,1516.0,2702.0,2663.0,39.0,261.0,246.0,567.0,232.0,15616.0,0.08824282786879595,0.09707991803272471,0.014856557377039666,0.17302766393431543,0.5580174180324295,0.48520710058214583,38.7505365688495,-9.160276686190072,4,42,10.5,15,8,34
20472,Kenneth Pettie,male,83,Phd,1,1,2,1,2015,11,5,0,9,Morning,105,0.2876741928242233,18840.0,1587.0,679.0,240.0,919.0,1313.0,1221.0,92.0,722.0,109.0,2163.0,488.0,26141.0,0.060709230710355104,0.03515550284991578,0.018667992808225137,0.05022761179754017,0.7207069354650852,0.13116726834980544,38.73654426875937,-9.109231672369834,1,16,16.0,16,16,16
20473,Jeffery Vergara,male,55,Unknown,1,0,1,1,2013,13,4,2,10,Morning,62,0.2685001240507386,15708.0,106.0,765.0,398.0,1163.0,669.0,539.0,130.0,444.0,78.0,602.0,74.0,18844.0,0.005625132668220322,0.06171725748245504,0.003926979409889658,0.03550201655697543,0.8335809806830643,0.14942528735345928,38.75339586794938,-9.182850369421066,1,5,5.0,5,5,5
20474,Anne Robles,female,50,Unknown,1,1,2,1,2018,8,2,1,16,Afternoon,96,0.2610650404100318,2386.0,146.0,641.0,1217.0,1858.0,13516.0,11487.0,2029.0,336.0,1540.0,520.0,411.0,20713.0,0.007048713368412568,0.08970211944185308,0.019842610920668254,0.6525370540237279,0.11519335682898894,0.820895522383684,38.73171289954551,-9.163212830577814,1,5,5.0,5,5,5
20476,Craig Avelar,male,27,Bsc,1,0,1,1,2021,5,5,2,9,Morning,234,0.3797000421709515,6924.0,185.0,955.0,596.0,1551.0,3736.0,3736.0,0.0,731.0,820.0,567.0,370.0,14884.0,0.012429454447720754,0.10420585864008047,0.024858908895441508,0.2510077936037013,0.46519752754604593,0.5286911669856307,38.72667134054826,-9.19535435738718,1,11,11.0,11,11,11
20477,Theodore Knapp,male,67,Unknown,0,1,1,1,2016,10,2,1,17,Afternoon,194,0.2151843780183687,11091.0,1072.0,1135.0,704.0,1839.0,9443.0,7383.0,2060.0,711.0,1079.0,141.0,178.0,25554.0,0.04195037958830635,0.07196525005867106,0.006965641386864301,0.36953118885482916,0.43402207090849415,0.602793296086018,38.76186532137344,-9.17356322084534,3,11,3.67,4,3,11
